200,2000000
680,2000000
360,2000000
760,2000000
240,2000000
320,2000000
360,2000000
400,2000000
400,2000000
320,2000000
40,2000000
400,2000000
120,2000000
480,2000000
280,2000000
360,2000000
320,2000000
800,2000000
120,2000000
280,2000000
520,2000000
280,2000000
400,2000000
120,2000000
440,2000000
320,2000000
280,2000000
360,2000000
280,2000000
80,2000000
240,2000000
240,2000000
240,2000000
360,2000000
120,2000000
360,2000000
320,2000000
320,2000000
200,2000000
360,2000000
120,2000000
760,2000000
120,2000000
120,2000000
360,2000000
320,2000000
480,2000000
400,2000000
360,2000000
480,2000000
480,2000000
440,2000000
280,2000000
240,2000000
160,2000000
280,2000000
480,2000000
440,2000000
160,2000000
160,2000000
480,2000000
240,2000000
440,2000000
200,2000000
280,2000000
160,2000000
200,2000000
120,2000000
760,2000000
600,2000000
360,2000000
240,2000000
360,2000000
120,2000000
320,2000000
360,2000000
800,2000000
480,2000000
360,2000000
120,2000000
240,2000000
280,2000000
200,2000000
400,2000000
160,2000000
560,2000000
440,2000000
120,2000000
80,2000000
400,2000000
640,2000000
200,2000000
360,2000000
720,2000000
840,2000000
80,2000000
440,2000000
120,2000000
320,2000000
400,2000000
160,2000000
200,2000000
80,2000000
360,2000000
240,2000000
520,2000000
440,2000000
120,2000000
760,2000000
120,2000000
200,2000000
160,2000000
320,2000000
120,2000000
440,2000000
320,2000000
80,2000000
240,2000000
280,2000000
160,2000000
120,2000000
160,2000000
200,2000000
320,2000000
560,2000000
160,2000000
120,2000000
120,2000000
120,2000000
640,2000000
240,2000000
280,2000000
400,2000000
120,2000000
400,2000000
280,2000000
520,2000000
400,2000000
440,2000000
320,2000000
200,2000000
760,2000000
680,2000000
400,2000000
320,2000000
200,2000000
120,2000000
440,2000000
440,2000000
160,2000000
120,2000000
120,2000000
200,2000000
120,2000000
680,2000000
480,2000000
240,2000000
120,2000000
40,2000000
120,2000000
80,2000000
400,2000000
440,2000000
120,2000000
320,2000000
520,2000000
120,2000000
280,2000000
120,2000000
360,2000000
320,2000000
480,2000000
120,2000000
360,2000000
560,2000000
120,2000000
360,2000000
320,2000000
240,2000000
560,2000000
400,2000000
280,2000000
160,2000000
320,2000000
600,2000000
320,2000000
480,2000000
240,2000000
40,2000000
320,2000000
480,2000000
520,2000000
480,2000000
360,2000000
200,2000000
120,2000000
120,2000000
520,2000000
400,2000000
520,2000000
280,2000000
400,2000000
520,2000000
120,2000000
360,2000000
480,2000000
480,2000000
120,2000000
440,2000000
280,2000000
200,2000000
400,2000000
120,2000000
480,2000000
80,2000000
360,2000000
120,2000000
480,2000000
80,2000000
440,2000000
120,2000000
320,2000000
160,2000000
80,2000000
120,2000000
280,2000000
160,2000000
360,2000000
320,2000000
360,2000000
200,2000000
360,2000000
120,2000000
400,2000000
560,2000000
240,2000000
680,2000000
120,2000000
320,2000000
520,2000000
120,2000000
320,2000000
160,2000000
400,2000000
240,2000000
360,2000000
480,2000000
360,2000000
440,2000000
360,2000000
480,2000000
680,2000000
240,2000000
200,2000000
360,2000000
520,2000000
120,2000000
480,2000000
480,2000000
120,2000000
640,2000000
440,2000000
480,2000000
480,2000000
400,2000000
360,2000000
480,2000000
120,2000000
400,2000000
320,2000000
120,2000000
440,2000000
40,2000000
360,2000000
360,2000000
400,2000000
280,2000000
520,2000000
120,2000000
280,2000000
440,2000000
440,2000000
320,2000000
400,2000000
360,2000000
400,2000000
440,2000000
280,2000000
440,2000000
280,2000000
480,2000000
360,2000000
120,2000000
360,2000000
320,2000000
280,2000000
120,2000000
160,2000000
120,2000000
240,2000000
200,2000000
280,2000000
120,2000000
120,2000000
160,2000000
360,2000000
360,2000000
480,2000000
360,2000000
280,2000000
80,2000000
440,2000000
280,2000000
120,2000000
160,2000000
120,2000000
280,2000000
480,2000000
360,2000000
200,2000000
480,2000000
320,2000000
320,2000000
400,2000000
480,2000000
200,2000000
200,2000000
320,2000000
200,2000000
720,2000000
400,2000000
440,2000000
600,2000000
440,2000000
360,2000000
120,2000000
360,2000000
200,2000000
200,2000000
480,2000000
240,2000000
360,2000000
520,2000000
160,2000000
280,2000000
120,2000000
120,2000000
400,2000000
800,2000000
320,2000000
360,2000000
280,2000000
440,2000000
160,2000000
160,2000000
360,2000000
320,2000000
320,2000000
40,2000000
520,2000000
560,2000000
240,2000000
160,2000000
240,2000000
400,2000000
320,2000000
320,2000000
640,2000000
360,2000000
400,2000000
200,2000000
560,2000000
320,2000000
360,2000000
320,2000000
120,2000000
520,2000000
240,2000000
360,2000000
160,2000000
120,2000000
120,2000000
240,2000000
120,2000000
600,2000000
80,2000000
320,2000000
480,2000000
360,2000000
320,2000000
440,2000000
360,2000000
320,2000000
120,2000000
280,2000000
320,2000000
480,2000000
480,2000000
200,2000000
320,2000000
40,2000000
520,2000000
120,2000000
320,2000000
160,2000000
400,2000000
720,2000000
160,2000000
560,2000000
160,2000000
200,2000000
200,2000000
240,2000000
520,2000000
400,2000000
320,2000000
480,2000000
320,2000000
120,2000000
400,2000000
200,2000000
320,2000000
320,2000000
240,2000000
80,2000000
360,2000000
560,2000000
320,2000000
200,2000000
80,2000000
240,2000000
800,2000000
280,2000000
280,2000000
360,2000000
360,2000000
360,2000000
360,2000000
440,2000000
360,2000000
120,2000000
240,2000000
280,2000000
400,2000000
160,2000000
400,2000000
120,2000000
160,2000000
120,2000000
200,2000000
200,2000000
120,2000000
440,2000000
120,2000000
480,2000000
600,2000000
280,2000000
160,2000000
160,2000000
360,2000000
240,2000000
320,2000000
320,2000000
120,2000000
360,2000000
160,2000000
399,2000000
80,2000000
520,2000000
80,2000000
120,2000000
680,2000000
280,2000000
200,2000000
120,2000000
120,2000000
360,2000000
200,2000000
120,2000000
520,2000000
240,2000000
160,2000000
120,2000000
280,2000000
240,2000000
520,2000000
120,2000000
520,2000000
520,2000000
440,2000000
40,2000000
160,2000000
400,2000000
160,2000000
520,2000000
240,2000000
760,2000000
120,2000000
720,2000000
120,2000000
160,2000000
360,2000000
400,2000000
440,2000000
400,2000000
480,2000000
440,2000000
200,2000000
240,2000000
280,2000000
160,2000000
360,2000000
320,2000000
280,2000000
120,2000000
480,2000000
160,2000000
640,2000000
160,2000000
320,2000000
680,2000000
120,2000000
400,2000000
40,2000000
200,2000000
80,2000000
400,2000000
120,2000000
200,2000000
400,2000000
320,2000000
320,2000000
320,2000000
280,2000000
320,2000000
120,2000000
80,2000000
280,2000000
200,2000000
680,2000000
440,2000000
160,2000000
160,2000000
320,2000000
160,2000000
320,2000000
120,2000000
360,2000000
440,2000000
360,2000000
280,2000000
360,2000000
320,2000000
240,2000000
440,2000000
120,2000000
440,2000000
320,2000000
480,2000000
320,2000000
80,2000000
400,2000000
120,2000000
480,2000000
440,2000000
320,2000000
320,2000000
440,2000000
40,2000000
720,2000000
360,2000000
120,2000000
320,2000000
320,2000000
320,2000000
160,2000000
160,2000000
360,2000000
320,2000000
160,2000000
280,2000000
320,2000000
240,2000000
280,2000000
120,2000000
400,2000000
40,2000000
240,2000000
120,2000000
200,2000000
120,2000000
280,2000000
160,2000000
120,2000000
360,2000000
360,2000000
320,2000000
280,2000000
120,2000000
80,2000000
120,2000000
200,2000000
160,2000000
360,2000000
360,2000000
400,2000000
480,2000000
120,2000000
280,2000000
240,2000000
120,2000000
360,2000000
120,2000000
360,2000000
120,2000000
440,2000000
320,2000000
600,2000000
280,2000000
600,2000000
120,2000000
240,2000000
120,2000000
160,2000000
160,2000000
120,2000000
520,2000000
400,2000000
320,2000000
240,2000000
160,2000000
280,2000000
160,2000000
320,2000000
200,2000000
160,2000000
360,2000000
440,2000000
160,2000000
320,2000000
400,2000000
240,2000000
120,2000000
440,2000000
440,2000000
120,2000000
280,2000000
240,2000000
440,2000000
480,2000000
320,2000000
480,2000000
480,2000000
440,2000000
120,2000000
720,2000000
440,2000000
120,2000000
200,2000000
120,2000000
280,2000000
280,2000000
120,2000000
120,2000000
120,2000000
360,2000000
520,2000000
360,2000000
440,2000000
160,2000000
440,2000000
880,2000000
320,2000000
560,2000000
200,2000000
320,2000000
120,2000000
400,2000000
480,2000000
400,2000000
80,2000000
560,2000000
520,2000000
440,2000000
240,2000000
480,2000000
320,2000000
480,2000000
240,2000000
400,2000000
280,2000000
80,2000000
200,2000000
120,2000000
320,2000000
200,2000000
800,2000000
240,2000000
520,2000000
160,2000000
600,2000000
320,2000000
320,2000000
280,2000000
320,2000000
360,2000000
400,2000000
120,2000000
400,2000000
320,2000000
80,2000000
360,2000000
520,2000000
120,2000000
480,2000000
80,2000000
240,2000000
400,2000000
280,2000000
320,2000000
280,2000000
320,2000000
120,2000000
200,2000000
40,2000000
360,2000000
240,2000000
360,2000000
240,2000000
440,2000000
480,2000000
320,2000000
360,2000000
200,2000000
440,2000000
320,2000000
320,2000000
120,2000000
120,2000000
360,2000000
720,2000000
360,2000000
280,2000000
120,2000000
360,2000000
320,2000000
480,2000000
520,2000000
520,2000000
320,2000000
120,2000000
200,2000000
160,2000000
120,2000000
80,2000000
240,2000000
120,2000000
360,2000000
40,2000000
320,2000000
320,2000000
320,2000000
160,2000000
400,2000000
280,2000000
360,2000000
240,2000000
360,2000000
320,2000000
240,2000000
360,2000000
200,2000000
200,2000000
360,2000000
519,2000000
360,2000000
320,2000000
80,2000000
360,2000000
320,2000000
560,2000000
360,2000000
200,2000000
280,2000000
320,2000000
320,2000000
320,2000000
120,2000000
320,2000000
400,2000000
320,2000000
80,2000000
240,2000000
360,2000000
120,2000000
320,2000000
400,2000000
440,2000000
120,2000000
320,2000000
360,2000000
720,2000000
200,2000000
120,2000000
400,2000000
480,2000000
120,2000000
480,2000000
80,2000000
680,2000000
120,2000000
280,2000000
120,2000000
120,2000000
320,2000000
400,2000000
520,2000000
80,2000000
640,2000000
480,2000000
240,2000000
120,2000000
280,2000000
240,2000000
480,2000000
80,2000000
160,2000000
320,2000000
200,2000000
560,2000000
320,2000000
280,2000000
280,2000000
360,2000000
120,2000000
240,2000000
280,2000000
240,2000000
40,2000000
520,2000000
240,2000000
400,2000000
600,2000000
80,2000000
120,2000000
480,2000000
200,2000000
80,2000000
80,2000000
360,2000000
200,2000000
280,2000000
120,2000000
240,2000000
160,2000000
160,2000000
120,2000000
200,2000000
400,2000000
480,2000000
440,2000000
560,2000000
480,2000000
240,2000000
280,2000000
520,2000000
80,2000000
440,2000000
720,2000000
360,2000000
200,2000000
200,2000000
440,2000000
280,2000000
240,2000000
80,2000000
120,2000000
320,2000000
520,2000000
600,2000000
240,2000000
160,2000000
320,2000000
360,2000000
200,2000000
400,2000000
160,2000000
160,2000000
320,2000000
120,2000000
80,2000000
520,2000000
360,2000000
400,2000000
360,2000000
640,2000000
240,2000000
520,2000000
160,2000000
400,2000000
400,2000000
120,2000000
480,2000000
440,2000000
320,2000000
160,2000000
80,2000000
280,2000000
240,2000000
320,2000000
360,2000000
480,2000000
280,2000000
240,2000000
80,2000000
320,2000000
120,2000000
320,2000000
120,2000000
480,2000000
160,2000000
400,2000000
480,2000000
280,2000000
120,2000000
120,2000000
480,2000000
120,2000000
600,2000000
400,2000000
120,2000000
200,2000000
480,2000000
440,2000000
120,2000000
360,2000000
320,2000000
440,2000000
200,2000000
120,2000000
120,2000000
200,2000000
120,2000000
680,2000000
240,2000000
440,2000000
240,2000000
320,2000000
360,2000000
520,2000000
120,2000000
480,2000000
360,2000000
40,2000000
760,2000000
160,2000000
640,2000000
560,2000000
80,2000000
200,2000000
680,2000000
80,2000000
400,2000000
80,2000000
280,2000000
520,2000000
560,2000000
280,2000000
360,2000000
40,2000000
320,2000000
320,2000000
280,2000000
320,2000000
360,2000000
360,2000000
160,2000000
600,2000000
480,2000000
80,2000000
200,2000000
480,2000000
80,2000000
120,2000000
120,2000000
400,2000000
240,2000000
400,2000000
480,2000000
520,2000000
680,2000000
320,2000000
360,2000000
320,2000000
400,2000000
40,2000000
440,2000000
160,2000000
80,2000000
320,2000000
200,2000000
440,2000000
760,2000000
480,2000000
80,2000000
600,2000000
160,2000000
320,2000000
40,2000000
360,2000000
760,2000000
560,2000000
680,2000000
440,2000000
520,2000000
480,2000000
720,2000000
160,2000000
280,2000000
200,2000000
320,2000000
200,2000000
120,2000000
840,2000000
320,2000000
320,2000000
120,2000000
440,2000000
360,2000000
120,2000000
360,2000000
120,2000000
360,2000000
360,2000000
280,2000000
360,2000000
320,2000000
160,2000000
600,2000000
440,2000000
320,2000000
400,2000000
840,2000000
240,2000000
480,2000000
480,2000000
200,2000000
480,2000000
440,2000000
120,2000000
80,2000000
160,2000000
120,2000000
840,2000000
160,2000000
400,2000000
520,2000000
360,2000000
120,2000000
280,2000000
440,2000000
360,2000000
200,2000000
360,2000000
320,2000000
320,2000000
560,2000000
280,2000000
120,2000000
440,2000000
160,2000000
120,2000000
400,2000000
80,2000000
200,2000000
360,2000000
120,2000000
280,2000000
240,2000000
240,2000000
280,2000000
80,2000000
440,2000000
80,2000000
320,2000000
520,2000000
200,2000000
120,2000000
280,2000000
240,2000000
320,2000000
600,2000000
240,2000000
160,2000000
240,2000000
440,2000000
480,2000000
80,2000000
480,2000000
160,2000000
360,2000000
320,2000000
480,2000000
120,2000000
360,2000000
680,2000000
320,2000000
160,2000000
160,2000000
280,2000000
240,2000000
120,2000000
40,2000000
480,2000000
680,2000000
400,2000000
40,2000000
280,2000000
200,2000000
120,2000000
160,2000000
240,2000000
320,2000000
320,2000000
480,2000000
200,2000000
320,2000000
120,2000000
240,2000000
240,2000000
320,2000000
360,2000000
320,2000000
120,2000000
240,2000000
360,2000000
240,2000000
440,2000000
120,2000000
120,2000000
440,2000000
120,2000000
240,2000000
240,2000000
760,2000000
400,2000000
320,2000000
160,2000000
480,2000000
280,2000000
120,2000000
440,2000000
120,2000000
120,2000000
480,2000000
280,2000000
680,2000000
440,2000000
240,2000000
200,2000000
320,2000000
120,2000000
240,2000000
120,2000000
280,2000000
400,2000000
240,2000000
280,2000000
120,2000000
480,2000000
120,2000000
240,2000000
480,2000000
800,2000000
320,2000000
480,2000000
80,2000000
440,2000000
520,2000000
120,2000000
360,2000000
400,2000000
400,2000000
120,2000000
160,2000000
400,2000000
440,2000000
160,2000000
520,2000000
400,2000000
120,2000000
520,2000000
160,2000000
440,2000000
480,2000000
320,2000000
120,2000000
320,2000000
120,2000000
440,2000000
160,2000000
360,2000000
120,2000000
560,2000000
280,2000000
480,2000000
480,2000000
320,2000000
160,2000000
360,2000000
400,2000000
320,2000000
320,2000000
480,2000000
720,2000000
120,2000000
360,2000000
560,2000000
400,2000000
120,2000000
280,2000000
120,2000000
160,2000000
680,2000000
360,2000000
360,2000000
480,2000000
360,2000000
160,2000000
360,2000000
320,2000000
640,2000000
360,2000000
80,2000000
560,2000000
480,2000000
720,2000000
320,2000000
360,2000000
160,2000000
640,2000000
360,2000000
480,2000000
520,2000000
360,2000000
840,2000000
360,2000000
120,2000000
320,2000000
200,2000000
400,2000000
160,2000000
360,2000000
200,2000000
80,2000000
240,2000000
520,2000000
680,2000000
320,2000000
480,2000000
280,2000000
320,2000000
160,2000000
320,2000000
120,2000000
200,2000000
280,2000000
440,2000000
280,2000000
400,2000000
160,2000000
240,2000000
440,2000000
520,2000000
400,2000000
200,2000000
280,2000000
40,2000000
320,2000000
160,2000000
320,2000000
80,2000000
80,2000000
320,2000000
320,2000000
160,2000000
320,2000000
200,2000000
160,2000000
200,2000000
520,2000000
360,2000000
240,2000000
120,2000000
360,2000000
200,2000000
80,2000000
120,2000000
120,2000000
320,2000000
480,2000000
320,2000000
520,2000000
680,2000000
280,2000000
880,2000000
640,2000000
760,2000000
120,2000000
320,2000000
320,2000000
120,2000000
440,2000000
360,2000000
400,2000000
360,2000000
560,2000000
360,2000000
240,2000000
480,2000000
200,2000000
400,2000000
320,2000000
400,2000000
280,2000000
440,2000000
520,2000000
440,2000000
360,2000000
120,2000000
120,2000000
120,2000000
280,2000000
200,2000000
400,2000000
400,2000000
400,2000000
480,2000000
360,2000000
400,2000000
200,2000000
160,2000000
120,2000000
480,2000000
200,2000000
360,2000000
120,2000000
480,2000000
720,2000000
240,2000000
400,2000000
160,2000000
360,2000000
400,2000000
320,2000000
120,2000000
480,2000000
120,2000000
360,2000000
160,2000000
400,2000000
360,2000000
80,2000000
560,2000000
200,2000000
280,2000000
80,2000000
160,2000000
40,2000000
280,2000000
360,2000000
760,2000000
600,2000000
160,2000000
280,2000000
320,2000000
120,2000000
120,2000000
280,2000000
40,2000000
320,2000000
400,2000000
240,2000000
320,2000000
280,2000000
120,2000000
120,2000000
120,2000000
360,2000000
320,2000000
40,2000000
240,2000000
320,2000000
520,2000000
360,2000000
120,2000000
120,2000000
320,2000000
320,2000000
200,2000000
440,2000000
440,2000000
40,2000000
200,2000000
240,2000000
240,2000000
200,2000000
320,2000000
240,2000000
360,2000000
40,2000000
440,2000000
200,2000000
120,2000000
120,2000000
200,2000000
560,2000000
240,2000000
360,2000000
440,2000000
480,2000000
240,2000000
680,2000000
200,2000000
360,2000000
320,2000000
120,2000000
480,2000000
120,2000000
360,2000000
480,2000000
600,2000000
440,2000000
600,2000000
320,2000000
480,2000000
520,2000000
320,2000000
160,2000000
200,2000000
520,2000000
400,2000000
240,2000000
200,2000000
120,2000000
320,2000000
80,2000000
320,2000000
80,2000000
400,2000000
160,2000000
200,2000000
280,2000000
280,2000000
480,2000000
600,2000000
240,2000000
440,2000000
360,2000000
400,2000000
120,2000000
360,2000000
120,2000000
80,2000000
280,2000000
600,2000000
80,2000000
120,2000000
160,2000000
880,2000000
320,2000000
320,2000000
160,2000000
440,2000000
560,2000000
440,2000000
280,2000000
360,2000000
240,2000000
240,2000000
120,2000000
360,2000000
320,2000000
680,2000000
200,2000000
640,2000000
800,2000000
240,2000000
200,2000000
320,2000000
280,2000000
200,2000000
360,2000000
520,2000000
240,2000000
320,2000000
760,2000000
320,2000000
160,2000000
400,2000000
200,2000000
240,2000000
120,2000000
120,2000000
280,2000000
280,2000000
440,2000000
360,2000000
200,2000000
120,2000000
320,2000000
400,2000000
480,2000000
160,2000000
320,2000000
280,2000000
520,2000000
640,2000000
480,2000000
80,2000000
400,2000000
320,2000000
400,2000000
280,2000000
120,2000000
160,2000000
120,2000000
200,2000000
360,2000000
320,2000000
120,2000000
280,2000000
280,2000000
120,2000000
440,2000000
440,2000000
320,2000000
280,2000000
520,2000000
320,2000000
360,2000000
360,2000000
240,2000000
280,2000000
240,2000000
240,2000000
320,2000000
720,2000000
40,2000000
200,2000000
80,2000000
120,2000000
160,2000000
200,2000000
240,2000000
400,2000000
80,2000000
120,2000000
400,2000000
440,2000000
120,2000000
400,2000000
80,2000000
320,2000000
80,2000000
320,2000000
160,2000000
360,2000000
280,2000000
440,2000000
120,2000000
480,2000000
160,2000000
160,2000000
160,2000000
80,2000000
480,2000000
360,2000000
160,2000000
480,2000000
160,2000000
280,2000000
160,2000000
40,2000000
560,2000000
440,2000000
240,2000000
440,2000000
560,2000000
360,2000000
400,2000000
120,2000000
440,2000000
320,2000000
240,2000000
240,2000000
360,2000000
600,2000000
400,2000000
360,2000000
480,2000000
360,2000000
200,2000000
280,2000000
120,2000000
320,2000000
560,2000000
520,2000000
320,2000000
200,2000000
200,2000000
160,2000000
240,2000000
320,2000000
440,2000000
280,2000000
320,2000000
160,2000000
120,2000000
400,2000000
160,2000000
680,2000000
240,2000000
240,2000000
80,2000000
200,2000000
160,2000000
120,2000000
400,2000000
280,2000000
320,2000000
320,2000000
320,2000000
680,2000000
440,2000000
120,2000000
240,2000000
160,2000000
120,2000000
240,2000000
360,2000000
480,2000000
240,2000000
120,2000000
160,2000000
120,2000000
160,2000000
560,2000000
360,2000000
240,2000000
280,2000000
80,2000000
120,2000000
160,2000000
200,2000000
680,2000000
160,2000000
320,2000000
480,2000000
240,2000000
360,2000000
160,2000000
400,2000000
200,2000000
240,2000000
840,2000000
720,2000000
120,2000000
240,2000000
160,2000000
240,2000000
280,2000000
320,2000000
440,2000000
760,2000000
320,2000000
360,2000000
680,2000000
120,2000000
80,2000000
240,2000000
440,2000000
360,2000000
280,2000000
80,2000000
800,2000000
280,2000000
200,2000000
200,2000000
160,2000000
320,2000000
320,2000000
400,2000000
840,2000000
200,2000000
120,2000000
80,2000000
320,2000000
200,2000000
360,2000000
200,2000000
120,2000000
280,2000000
160,2000000
80,2000000
440,2000000
240,2000000
120,2000000
320,2000000
280,2000000
400,2000000
320,2000000
160,2000000
160,2000000
200,2000000
320,2000000
120,2000000
480,2000000
360,2000000
360,2000000
200,2000000
360,2000000
240,2000000
440,2000000
480,2000000
240,2000000
160,2000000
120,2000000
960,2000000
360,2000000
320,2000000
520,2000000
200,2000000
560,2000000
160,2000000
200,2000000
160,2000000
200,2000000
400,2000000
200,2000000
120,2000000
120,2000000
200,2000000
120,2000000
320,2000000
440,2000000
360,2000000
440,2000000
520,2000000
320,2000000
280,2000000
240,2000000
160,2000000
440,2000000
320,2000000
480,2000000
320,2000000
280,2000000
120,2000000
360,2000000
240,2000000
120,2000000
480,2000000
560,2000000
320,2000000
320,2000000
440,2000000
120,2000000
360,2000000
120,2000000
560,2000000
280,2000000
120,2000000
480,2000000
240,2000000
320,2000000
360,2000000
240,2000000
360,2000000
200,2000000
320,2000000
360,2000000
240,2000000
280,2000000
280,2000000
360,2000000
320,2000000
320,2000000
240,2000000
240,2000000
360,2000000
520,2000000
120,2000000
320,2000000
479,2000000
320,2000000
240,2000000
240,2000000
440,2000000
160,2000000
320,2000000
120,2000000
80,2000000
120,2000000
400,2000000
840,2000000
280,2000000
360,2000000
720,2000000
200,2000000
200,2000000
520,2000000
480,2000000
120,2000000
200,2000000
120,2000000
400,2000000
360,2000000
440,2000000
120,2000000
360,2000000
200,2000000
360,2000000
320,2000000
880,2000000
440,2000000
600,2000000
280,2000000
800,2000000
120,2000000
160,2000000
360,2000000
440,2000000
480,2000000
320,2000000
280,2000000
320,2000000
600,2000000
600,2000000
200,2000000
320,2000000
360,2000000
120,2000000
120,2000000
240,2000000
160,2000000
240,2000000
200,2000000
360,2000000
320,2000000
200,2000000
440,2000000
200,2000000
120,2000000
320,2000000
320,2000000
320,2000000
160,2000000
320,2000000
680,2000000
80,2000000
640,2000000
400,2000000
320,2000000
400,2000000
120,2000000
280,2000000
280,2000000
80,2000000
80,2000000
560,2000000
480,2000000
320,2000000
120,2000000
120,2000000
440,2000000
160,2000000
120,2000000
320,2000000
320,2000000
280,2000000
120,2000000
240,2000000
200,2000000
320,2000000
160,2000000
320,2000000
360,2000000
120,2000000
160,2000000
80,2000000
120,2000000
400,2000000
320,2000000
120,2000000
480,2000000
320,2000000
240,2000000
280,2000000
40,2000000
320,2000000
160,2000000
160,2000000
120,2000000
200,2000000
360,2000000
200,2000000
200,2000000
360,2000000
120,2000000
280,2000000
280,2000000
360,2000000
240,2000000
320,2000000
40,2000000
240,2000000
440,2000000
680,2000000
240,2000000
320,2000000
120,2000000
120,2000000
40,2000000
320,2000000
160,2000000
520,2000000
480,2000000
240,2000000
440,2000000
240,2000000
320,2000000
840,2000000
120,2000000
440,2000000
480,2000000
120,2000000
200,2000000
480,2000000
240,2000000
120,2000000
280,2000000
120,2000000
240,2000000
320,2000000
440,2000000
240,2000000
320,2000000
200,2000000
720,2000000
80,2000000
120,2000000
240,2000000
280,2000000
520,2000000
200,2000000
600,2000000
280,2000000
120,2000000
120,2000000
360,2000000
440,2000000
320,2000000
320,2000000
720,2000000
160,2000000
160,2000000
200,2000000
600,2000000
240,2000000
720,2000000
320,2000000
440,2000000
480,2000000
640,2000000
320,2000000
520,2000000
80,2000000
480,2000000
320,2000000
320,2000000
880,2000000
40,2000000
80,2000000
440,2000000
400,2000000
440,2000000
360,2000000
480,2000000
240,2000000
120,2000000
280,2000000
160,2000000
320,2000000
400,2000000
320,2000000
360,2000000
480,2000000
160,2000000
480,2000000
480,2000000
320,2000000
440,2000000
360,2000000
200,2000000
480,2000000
320,2000000
240,2000000
120,2000000
80,2000000
160,2000000
480,2000000
120,2000000
320,2000000
360,2000000
160,2000000
440,2000000
320,2000000
520,2000000
320,2000000
360,2000000
160,2000000
80,2000000
520,2000000
320,2000000
240,2000000
200,2000000
320,2000000
240,2000000
400,2000000
280,2000000
280,2000000
280,2000000
480,2000000
320,2000000
440,2000000
240,2000000
40,2000000
360,2000000
80,2000000
520,2000000
120,2000000
240,2000000
440,2000000
480,2000000
320,2000000
160,2000000
480,2000000
120,2000000
320,2000000
120,2000000
80,2000000
40,2000000
80,2000000
320,2000000
480,2000000
480,2000000
200,2000000
200,2000000
360,2000000
200,2000000
400,2000000
440,2000000
400,2000000
480,2000000
160,2000000
760,2000000
320,2000000
200,2000000
440,2000000
480,2000000
240,2000000
720,2000000
240,2000000
320,2000000
280,2000000
200,2000000
280,2000000
480,2000000
320,2000000
320,2000000
120,2000000
480,2000000
200,2000000
440,2000000
320,2000000
400,2000000
320,2000000
720,2000000
360,2000000
120,2000000
240,2000000
600,2000000
280,2000000
720,2000000
160,2000000
280,2000000
360,2000000
440,2000000
280,2000000
360,2000000
320,2000000
320,2000000
320,2000000
480,2000000
320,2000000
120,2000000
120,2000000
160,2000000
360,2000000
320,2000000
240,2000000
200,2000000
520,2000000
120,2000000
120,2000000
480,2000000
240,2000000
120,2000000
120,2000000
480,2000000
280,2000000
240,2000000
320,2000000
400,2000000
120,2000000
200,2000000
120,2000000
120,2000000
200,2000000
320,2000000
240,2000000
360,2000000
160,2000000
200,2000000
280,2000000
280,2000000
360,2000000
120,2000000
440,2000000
400,2000000
240,2000000
240,2000000
240,2000000
440,2000000
440,2000000
160,2000000
280,2000000
440,2000000
320,2000000
520,2000000
600,2000000
320,2000000
480,2000000
440,2000000
320,2000000
320,2000000
80,2000000
80,2000000
320,2000000
280,2000000
240,2000000
240,2000000
480,2000000
640,2000000
360,2000000
440,2000000
280,2000000
280,2000000
520,2000000
400,2000000
240,2000000
360,2000000
320,2000000
280,2000000
200,2000000
80,2000000
120,2000000
40,2000000
640,2000000
160,2000000
720,2000000
360,2000000
240,2000000
120,2000000
360,2000000
320,2000000
320,2000000
240,2000000
360,2000000
160,2000000
360,2000000
160,2000000
160,2000000
320,2000000
360,2000000
200,2000000
160,2000000
240,2000000
360,2000000
120,2000000
400,2000000
80,2000000
120,2000000
80,2000000
320,2000000
280,2000000
800,2000000
440,2000000
600,2000000
120,2000000
640,2000000
480,2000000
440,2000000
280,2000000
320,2000000
720,2000000
80,2000000
360,2000000
760,2000000
280,2000000
320,2000000
320,2000000
120,2000000
120,2000000
480,2000000
440,2000000
360,2000000
480,2000000
240,2000000
240,2000000
640,2000000
320,2000000
280,2000000
440,2000000
320,2000000
320,2000000
160,2000000
80,2000000
320,2000000
440,2000000
160,2000000
440,2000000
280,2000000
200,2000000
360,2000000
160,2000000
200,2000000
240,2000000
440,2000000
80,2000000
80,2000000
480,2000000
560,2000000
120,2000000
320,2000000
440,2000000
320,2000000
480,2000000
320,2000000
40,2000000
80,2000000
80,2000000
80,2000000
840,2000000
320,2000000
400,2000000
320,2000000
360,2000000
360,2000000
320,2000000
480,2000000
240,2000000
360,2000000
120,2000000
320,2000000
120,2000000
320,2000000
240,2000000
80,2000000
440,2000000
640,2000000
200,2000000
640,2000000
200,2000000
680,2000000
160,2000000
160,2000000
440,2000000
240,2000000
480,2000000
760,2000000
120,2000000
320,2000000
280,2000000
560,2000000
440,2000000
320,2000000
279,2000000
120,2000000
280,2000000
120,2000000
120,2000000
480,2000000
560,2000000
240,2000000
480,2000000
480,2000000
120,2000000
200,2000000
360,2000000
400,2000000
320,2000000
240,2000000
480,2000000
200,2000000
120,2000000
280,2000000
120,2000000
400,2000000
120,2000000
360,2000000
720,2000000
240,2000000
400,2000000
160,2000000
120,2000000
480,2000000
360,2000000
320,2000000
120,2000000
200,2000000
360,2000000
